,Cumulative_shifted,Correct_start,Correct_stop,Episode_order,Season,Episode,Start_formatted,Stop_formatted,Speaker,Actual,
191,10122,709.834687500001,713.2771875,101,1,1,0 days 00:11:49.834688,0 days 00:11:53.277187,19,,
192,10122,722.271562499998,724.9378125,101,1,1,0 days 00:12:02.271562,0 days 00:12:04.937813,6,,
193,10122,724.9378125,729.021562499998,101,1,1,0 days 00:12:04.937813,0 days 00:12:09.021562,22,,
194,10122,729.021562499998,730.0003125,101,1,1,0 days 00:12:09.021562,0 days 00:12:10.000313,14,,
195,10122,730.0003125,731.249062499999,101,1,1,0 days 00:12:10.000313,0 days 00:12:11.249062,22,,
196,10122,734.4215625,735.450937499998,101,1,1,0 days 00:12:14.421562,0 days 00:12:15.450937,22,,
197,10122,735.450937499998,736.9021875,101,1,1,0 days 00:12:15.450937,0 days 00:12:16.902187,14,,
198,10122,739.737187500001,740.8003125,101,1,1,0 days 00:12:19.737188,0 days 00:12:20.800312,22,,
199,10122,743.112187500001,747.938437500001,101,1,1,0 days 00:12:23.112188,0 days 00:12:27.938438,22,,
200,10122,747.9721875,748.9340625,101,1,1,0 days 00:12:27.972187,0 days 00:12:28.934063,22,,
201,10122,749.541562500001,750.5034375,101,1,1,0 days 00:12:29.541563,0 days 00:12:30.503437,14,,
202,10122,750.5034375,753.186562499999,101,1,1,0 days 00:12:30.503437,0 days 00:12:33.186562,22,,
203,10122,754.334062499998,757.017187499998,101,1,1,0 days 00:12:34.334062,0 days 00:12:37.017187,22,,
204,10122,757.084687500001,761.7928125,101,1,1,0 days 00:12:37.084688,0 days 00:12:41.792812,22,,
205,10122,763.362187500001,764.459062499998,101,1,1,0 days 00:12:43.362188,0 days 00:12:44.459062,22,,
206,10122,765.404062499998,766.028437499999,101,1,1,0 days 00:12:45.404062,0 days 00:12:46.028437,22,,
207,10122,767.0746875,768.188437500001,101,1,1,0 days 00:12:47.074688,0 days 00:12:48.188438,22,,
208,10122,769.6565625,771.5296875,101,1,1,0 days 00:12:49.656563,0 days 00:12:51.529688,22,,
209,10122,771.5296875,772.3396875,101,1,1,0 days 00:12:51.529688,0 days 00:12:52.339687,14,,
210,10122,772.3396875,776.8284375,101,1,1,0 days 00:12:52.339687,0 days 00:12:56.828438,22,,
211,10122,777.840937499999,778.448437499999,101,1,1,0 days 00:12:57.840937,0 days 00:12:58.448437,22,,
212,10122,779.376562499998,779.8490625,101,1,1,0 days 00:12:59.376562,0 days 00:12:59.849062,10,,
213,10122,781.215937499999,782.447812500001,101,1,1,0 days 00:13:01.215937,0 days 00:13:02.447813,14,,
